Gene Family	D1	D2	D3	D5	P1	P2	P3	P4	P5
UniRef90_A0A318FP43	0.0	0.0	0.0	0.0	0.0	1.1641443539	0.0	0.0	0.0
UniRef90_A0A318FPK3	0.0	0.2948399198	0.0	0.0	0.0	0.884173298	0.0	0.0	0.0
UniRef90_A0A318FPL4	0.0	0.0	0.0	0.0	0.0	0.2905024829	0.0	0.0	0.0
UniRef90_A0A318FQG9	0.0	0.0	0.0	0.0	0.0	0.8810572687	0.0	0.0	0.0
UniRef90_A0A318FRD8	0.0	0.0	0.0	0.0	0.0	0.227375379	0.0	0.0	0.0
UniRef90_A0A318FRN0	0.0	0.0	0.0	0.0	0.5367046769	0.0	0.0	0.0	0.0
UniRef90_A0A318FSC9	0.0	0.0	0.0	0.0	0.0	0.7949125596	0.0	0.0	0.0
UniRef90_A0A318FT17	0.0	0.0	0.0	0.0	0.0	1.0319917441	0.0	0.0	0.0
UniRef90_A0A318FTA5	0.0	0.0	0.0	0.0	0.0	0.9871668312	0.0	0.0	0.0
UniRef90_A0A318FV35	0.0	0.0	0.0	0.0	0.0	0.3416740226	0.0	0.0	0.3423409689
UniRef90_A0A318FVI3	0.0	0.0	0.0	0.0	0.0	0.5984440455	0.0	0.0	0.0
UniRef90_A0A318FVK2	0.0	0.0	0.0	0.0	0.0	0.6071645416	0.0	0.0	0.0
UniRef90_A0A318FWT2	0.0	0.0	0.0	0.0	0.0	0.3971405878	0.0	0.0	0.0
UniRef90_A0A318FWX0	0.0	0.0	0.0	0.0	0.0	0.5793742758	0.0	0.0	0.0
UniRef90_A0A318FWY9	0.0	0.0	0.0	0.0	0.0	0.762348456	0.0	0.0	0.0
UniRef90_A0A318FXQ8	0.0	0.0	0.0	0.0	0.0	0.6591957811	0.0	0.0	0.0
UniRef90_A0A318FY39	0.0	0.0	0.0	0.0	0.0	1.3513513514	0.0	0.0	0.0
UniRef90_A0A318FY63	0.0	0.0	0.0	0.0	0.0	0.7178750897	0.0	0.0	0.0
UniRef90_A0A318FYS8	0.2834171386	0.0	0.0	0.0	0.0	0.8561643836	0.0	0.8561643836	0.0
UniRef90_A0A318FYT4	0.0	0.0	0.0	0.0	0.0	1.2048192771	0.0	0.0	1.2048192771
UniRef90_A0A318FYX2	0.5903187721	0.0	0.0	0.0	0.0	0.5903187721	0.0	0.5903187721	0.0
UniRef90_A0A318FYZ0	0.0	0.0	0.0	0.0	0.0	0.9551098376	0.0	0.0	0.0
UniRef90_A0A318FZE2	0.0	0.0	0.0	0.0	0.0	0.5955926147	0.0	0.0	0.0
UniRef90_A0A318FZU9	0.0	0.0	0.0	0.0	0.0	0.7818608288	0.0	0.0	0.0
UniRef90_A0A318G0E2	0.0	0.0	0.0	0.0	0.0	0.5927682276	0.0	0.0	0.0
UniRef90_A0A318G0Q4	0.0	0.0	0.0	0.0	0.0	0.4578754579	0.0	0.0	0.0
UniRef90_A0A318G0R2	0.0	0.0	0.0	1.2531328321	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A318G1G6	0.0	0.7473841555	0.0	0.0	0.0	0.0	0.0	0.7473841555	0.0
UniRef90_A0A318G1M6	0.0	0.0	0.0	0.0	0.0	0.373851887	0.0	0.0	0.0
UniRef90_A0A318G2R6	0.0	0.0	0.0	0.0	0.0	0.5846869864	0.0	0.0	0.0
UniRef90_A0A318G581	0.0	0.0	0.0	0.0	0.757002271	0.0	0.0	0.0	0.0
UniRef90_A0A318G5V8	0.0	0.699790063	0.0	0.0	0.699790063	0.699790063	0.0	0.6963788301	0.699790063
UniRef90_A0A318G7W1	0.0	0.0	0.0	0.0	0.0	0.6028508256	0.0	0.0	0.0
UniRef90_A0A318G8M8	0.0	0.0	0.0	0.0	0.0	1.5313935681	0.0	0.0	0.0
UniRef90_A0A318GD88	0.0	0.0	0.0	0.0	0.0	0.7855459544	0.0	0.0	0.0
UniRef90_A0A318NYZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4589609726	0.0
UniRef90_A0A318NZF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5920663114	0.0
UniRef90_A0A318W4K8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2167171907	0.2167171907
UniRef90_A0A318W5G3	0.0	0.0	0.0	0.0	0.3036548668	0.0	0.0	0.0	0.0
UniRef90_A0A318W853	0.0	0.0	0.0	0.0	0.1607556195	0.0	0.0	0.160705827	0.0
UniRef90_A0A318WAQ9	0.0	0.3706143003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A318WDA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5531512885	0.0
UniRef90_A0A329G2Y9	0.0	0.6983240223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A329HMJ1	0.2915901091	0.0	0.2915901091	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A329Y4C6	0.0	0.0	0.0	0.0	0.0	0.6215040398	0.0	0.6215040398	0.6215040398
UniRef90_A0A330D3E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4535641473	0.0
UniRef90_A0A330DAS5	0.0	0.0	0.0	1.2239902081	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A330EGJ4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1376564278	0.0
UniRef90_A0A330ET35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5197659544	0.0
UniRef90_A0A330G4Y6	0.0	0.0	0.0	0.0	0.0	0.9425070688	0.0	0.9425070688	0.0
UniRef90_A0A330I9S9	0.0	0.0	0.0	0.0	0.0	0.7178750897	0.0	0.0	0.1871301983
UniRef90_A0A330IAM8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0030090271	0.0
UniRef90_A0A330IC14	0.0	0.0	0.0	0.7490636704	0.0	0.0	0.0	0.0	0.7917656374
UniRef90_A0A330ICH9	0.6557377049	0.0	0.0	0.0	0.0	0.6557377049	0.0	0.5296610169	0.0
UniRef90_A0A330ID88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5637148636	0.0
UniRef90_A0A330IG09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2150701759	0.2155472586
UniRef90_A0A330IIC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245158127	0.0
UniRef90_A0A330IJB1	0.0	0.0	0.0	0.0	1.2453300125	0.0	0.0	0.0	0.0
UniRef90_A0A330IJY7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5934718101	0.0
UniRef90_A0A330ILU9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5382131324	0.0
UniRef90_A0A330LB27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5220700152	0.0
UniRef90_A0A330LBM5	0.0	0.0	0.0	0.0	1.1467889908	0.0	0.0	1.1507479862	0.0
UniRef90_A0A330LC98	0.0	0.0	0.0	0.0	1.1148272018	0.0	0.0	0.0	0.0
UniRef90_A0A330LCV3	0.0	0.0	0.0	0.0	1.7211703959	0.0	0.0	0.0	0.0
UniRef90_A0A330LD72	0.0	0.0	0.0	0.0	1.0548523207	0.0	0.0	0.0	0.0
UniRef90_A0A330LDP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3487966516	0.0
UniRef90_A0A330LDV3	0.0	0.0	0.0	0.0	0.7092198582	0.0	0.0	0.7776049767	0.0
UniRef90_A0A330LDX6	0.0	0.0	0.0	0.0	0.8216926869	0.0	0.0	0.0	0.0
UniRef90_A0A330LDX7	0.0	0.0	0.0	0.0	0.8952551477	0.0	0.0	0.8952551477	0.0
UniRef90_A0A330LE71	0.0	0.0	0.0	0.0	0.9025270758	0.0	0.0	0.0	0.0
UniRef90_A0A330LEB0	0.0	0.0	0.0	0.0	1.4471780029	0.0	0.0	0.0	0.0
UniRef90_A0A330LEY0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0030090271	0.0
UniRef90_A0A330LF19	0.0	0.0	0.0	0.0	1.001001001	0.0	0.0	1.001001001	0.0
UniRef90_A0A330LF43	0.0	0.0	0.0	0.0	0.6548788474	0.0	0.0	0.0	0.0
UniRef90_A0A330LF78	0.0	0.0	0.0	0.0	0.4199916002	0.0	0.0	0.4260758415	0.0
UniRef90_A0A330LFD1	0.0	0.0	0.0	0.0	0.5977869091	0.0	0.0	0.0	0.0
UniRef90_A0A330LG36	0.0	0.0	0.0	0.0	1.0235414534	0.0	0.0	0.0	0.0
UniRef90_A0A330LG48	0.0	0.0	0.0	0.0	1.1325028313	0.0	0.0	0.0	0.0
UniRef90_A0A330LG57	0.0	0.0	0.0	0.0	0.5792520465	0.0	0.0	0.0	0.0
UniRef90_A0A330LGW8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1350737798	0.0
UniRef90_A0A330LH99	0.0	0.0	0.0	0.0	0.8826125331	0.0	0.0	0.0	0.0
UniRef90_A0A330LHN8	0.0	0.0	0.0	0.0	0.7358351729	0.0	0.0	0.7358351729	0.0
UniRef90_A0A330LLL6	0.0	0.0	0.0	0.0	0.5534034311	0.0	0.0	0.0	0.0
UniRef90_A0A330LM74	0.0	0.0	0.0	0.0	0.6963788301	0.0	0.0	0.7326007326	0.0
UniRef90_A0A331BDJ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1820330969
UniRef90_A0A331ET06	0.0	0.0	0.0	0.0	0.0	0.7132667618	0.0	0.0	0.0
UniRef90_A0A331MS51	0.581733566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A331MSR9	0.0	0.0	0.0	0.0	0.0	1.4471780029	0.0	0.0	0.0
UniRef90_A0A331VIM5	0.0	0.7501875469	0.0	0.0	0.0	0.0	0.0	0.7501875469	0.0
UniRef90_A0A331WGM5	0.0	0.0	0.0	0.0	0.0	0.5834305718	0.0	0.0	0.0
UniRef90_A0A331WM33	1.0070493454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A332JIM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1103549185	0.0
UniRef90_A0A333FF01	0.0	0.0	0.0	0.0	0.0	0.0	0.5543237251	0.0	0.0
UniRef90_A0A333FF66	0.0	0.0	0.0	0.0	0.0	0.0	0.3237293623	0.0	0.0
UniRef90_A0A333FFA2	0.0	0.0	0.0	0.0	0.0	0.8032128514	0.0	0.0	0.0
UniRef90_A0A333FFN0	0.0	0.0	0.0	0.0	0.0	0.0	0.298596596	0.0	0.0
UniRef90_A0A333FGG0	0.0	0.0	0.0	0.0	0.0	1.1918951132	0.0	0.0	0.0
UniRef90_A0A333FH54	0.0	0.0	0.0	0.0	0.0	0.6506180872	0.0	0.0	0.0
UniRef90_A0A333FI21	0.0	0.0	0.0	0.0	0.0	1.2804097311	0.0	0.0	0.0
UniRef90_A0A333FI47	0.0	0.0	0.0	0.0	0.0	0.6242419357	0.0	0.0	0.0
UniRef90_A0A333FIV5	0.0	0.0	0.0	0.0	0.0	0.9267840593	0.0	0.0	0.0
UniRef90_A0A333FJ15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8018018018
UniRef90_A0A333FLZ5	0.0	0.0	0.0	0.0	0.0	0.651465798	0.0	0.0	0.0
UniRef90_A0A333FMM5	0.0	0.0	0.0	0.0	0.0	1.0090817356	0.0	0.0	0.0
UniRef90_A0A333FSE6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.542888165
UniRef90_A0A333FSR2	0.0	0.0	0.0	0.0	0.0	0.6688963211	0.7390983001	0.0	0.0
UniRef90_A0A335DX58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4288164666
UniRef90_A0A335E3V2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1074197121
UniRef90_A0A335E5S9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6138735421
UniRef90_A0A335E653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7763237391
UniRef90_A0A335E7Z9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9099181074
UniRef90_A0A335E8P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.017293998	0.0
UniRef90_A0A335E8W3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4826254826
UniRef90_A0A335ED48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0928961749	0.0
UniRef90_A0A335EG71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6545978196	0.0
UniRef90_A0A335EH99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7178750897	0.0
UniRef90_A0A335EI84	0.0	0.0	0.0	0.0	0.0	1.2738853503	0.0	1.2738853503	0.0
UniRef90_A0A335EIB9	0.0	0.0	0.0	0.0	0.0	0.9661835749	0.0	0.0	0.0
UniRef90_A0A335EIH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9267840593	0.0
UniRef90_A0A335EIZ8	0.0	0.0	0.0	0.0	0.0	1.3755158184	0.0	0.0	0.0
UniRef90_A0A335EJU7	0.0	0.0	0.0	0.0	0.0	0.7547169811	0.0	0.3658773926	0.0
UniRef90_A0A335EK70	0.0	0.0	0.0	0.0	0.0	1.2836970475	0.0	0.0	0.0
UniRef90_A0A335ELG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6049606776	0.0
UniRef90_A0A335EML8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7898894155	0.0
UniRef90_A0A335EMQ2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3524850194	0.0
UniRef90_A0A335ENJ2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4409221902	0.0
UniRef90_A0A335EP07	0.0	0.0	0.0	0.0	0.0	0.5672149745	0.0	0.0	0.0
UniRef90_A0A335EPI1	0.0	0.0	0.0	0.0	0.0	0.2017349203	0.0	0.2386112105	0.0
UniRef90_A0A335EQL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7686395081	0.0
UniRef90_A0A335ER11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071895425	0.0
UniRef90_A0A335ER30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.570450656	0.0
UniRef90_A0A335ERA5	0.0	0.0	0.0	0.0	0.0	0.9233610342	0.0	0.9233610342	0.0
UniRef90_A0A335EST1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4604051565	0.0
UniRef90_A0A335ESU0	0.0	0.0	0.0	0.0	0.0	0.8795074758	0.0	0.0	0.0
UniRef90_A0A335ETS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5783689994	0.0
UniRef90_A0A335EUM2	0.0	0.0	0.0	0.0	0.0	0.22439674	0.0	0.5227391532	0.0
UniRef90_A0A335EUN4	0.0	0.0	0.0	0.0	0.0	0.478104762	0.0	0.0	0.0
UniRef90_A0A335EUQ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4906771344	0.0
UniRef90_A0A335EUW1	0.0	0.0	0.0	0.0	0.0	1.2453300125	0.0	0.0	0.0
UniRef90_A0A335EVA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6489292667	0.0
UniRef90_A0A335EW19	0.0	0.0	0.0	0.0	0.0	0.849617672	0.0	0.0	0.0
UniRef90_A0A335EWD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7178750897	0.0
UniRef90_A0A335EWM5	0.0	0.0	0.0	0.0	0.0	0.8673026886	0.0	0.8673026886	0.0
UniRef90_A0A335EX61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5211047421	0.0
UniRef90_A0A335EYY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8453085376	0.0
UniRef90_A0A335F282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5720823799	0.0
UniRef90_A0A335F324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8968609865	0.0
UniRef90_A0A335L1Q3	0.0	0.0	0.0	0.0	0.0	1.2360939431	0.0	0.0	0.0
UniRef90_A0A335L4T9	0.0	0.0	0.0	0.0	0.0	1.1376564278	0.0	0.0	0.0
UniRef90_A0A335M4H8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6253908693	0.0
UniRef90_A0A335MCM5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1123470523	0.0
UniRef90_A0A335MPP4	0.0	0.0	0.0	0.0	0.0	0.819000819	0.0	0.819000819	0.0
UniRef90_A0A335MPZ3	0.0	0.0	0.0	0.0	0.0	1.0235414534	0.0	0.0	0.0
UniRef90_A0A335MT36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4585052728	0.0
UniRef90_A0A335NK15	0.0	0.0	0.0	0.0	0.0	0.032490475	0.0	0.0	0.0
UniRef90_A0A335NS11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2484394507	0.0
UniRef90_A0A335NTI3	0.0	0.0	0.0	0.0	0.0	1.1947431302	0.0	0.0	0.0
UniRef90_A0A335NYC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191950464	0.0
UniRef90_A0A335NZI5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7686395081	0.0
UniRef90_A0A335P7F0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.675041876	0.0
UniRef90_A0A335PDQ3	0.0	0.0	0.0	0.0	0.0	1.1806375443	0.0	0.0	0.0
UniRef90_A0A335PFH3	0.0	0.0	0.0	0.0	0.0	1.0857763301	0.0	0.0	0.0
UniRef90_A0A335PJI0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4847309743	0.0
UniRef90_A0A335PWH1	0.0	0.0	0.0	0.0	0.0	0.9132420091	0.0	0.0	0.0
UniRef90_A0A335PY65	0.0	0.0	0.0	0.0	0.0	0.777000777	0.0	0.0	0.0
UniRef90_A0A335Q8Z9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8613264427	0.0
UniRef90_A0A335TZK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6920473773	0.0
UniRef90_A0A335U055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3793103448	0.0
UniRef90_A0A335WFX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.676132522	0.0
UniRef90_A0A335Y6R9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0649627263	0.0
UniRef90_A0A335Z4T9	0.0	0.0	0.0	0.0	0.0	0.5757052389	0.0	0.0	0.0
UniRef90_A0A336IT32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1459246032
UniRef90_A0A336IVH6	0.0	0.0	0.4332080215	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336IWE3	0.0	1.9424318552	0.0	0.9712159276	0.0	0.9913316273	0.0	0.9910194571	0.9712159276
UniRef90_A0A336J5M1	0.0	0.0	0.2644232326	0.5006796425	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336JCY4	0.0	0.0	0.8103727715	0.8103727715	0.8103727715	0.0	0.0	0.0	0.0
UniRef90_A0A336NTX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9871668312	0.0
UniRef90_A0A336NYJ9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3749391554	0.0
UniRef90_A0A336NZB4	0.0	0.3304692664	0.0	0.6609385327	0.9914077991	0.0	0.0	0.6609385327	0.0
UniRef90_A0A336P0T6	0.0	1.3531799729	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336P4Q9	0.0	0.0	0.0	0.6531678641	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PA86	0.0	0.0	0.0	0.3192361045	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PE19	0.0	0.4272481295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PGU6	0.0	0.0	1.2150668287	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PMB8	0.0	0.2164970773	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PPK7	0.0	0.0	0.0	0.61462815	0.61462815	0.61462815	0.0	0.61462815	0.61462815
UniRef90_A0A336PQI1	0.0	0.2300440621	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PQJ2	0.0	0.0	0.0	0.0	0.0	2.169197397	0.0	0.0	0.0
UniRef90_A0A336PS79	0.0	0.0	0.0	0.0	0.0	0.3173465142	0.0	0.0	0.6406149904
UniRef90_A0A336PT05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9723865878	0.0
UniRef90_A0A336PT48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2031694433	0.2158428664
UniRef90_A0A336PTF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2004332179
UniRef90_A0A336PU89	0.0	0.0	0.0	0.347826087	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336PY20	0.0	0.0	0.0	0.0	0.0	1.4814814815	0.0	0.0	0.0
UniRef90_A0A336QK48	0.0	0.5144032922	0.0	0.0	0.0	0.4284490146	0.0	0.0	0.0
UniRef90_A0A336QKU6	0.0	0.5521811154	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336QM27	0.0	0.8204117922	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336QMF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9813542689	0.9813542689
UniRef90_A0A336QMP2	0.0	1.0277492292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336QQ32	0.0	0.7336757153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336QQJ8	0.0	0.3260070979	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336QQV5	0.0	0.8888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A336QR57	0.0	0.0	0.0	0.0	0.8354218881	0.0	0.0	0.0	0.0
UniRef90_A0A336QUD3	0.0	0.0	0.0	0.0	0.3901069193	0.3831985945	0.0	0.0	0.0
UniRef90_A0A336QVV6	0.0	0.0	0.0	0.0	0.0	0.1670705815	0.0	0.0	0.0
UniRef90_A0A336QXK9	0.0	0.0	0.0	0.0	1.1223344557	0.0	0.0	0.0	0.0
UniRef90_A0A336QYL8	0.0	0.0	0.0	0.7163323782	0.2117464858	0.0	0.0	0.0	0.0
UniRef90_A0A336UYR8	0.0	0.0	0.0	0.0	1.1376564278	0.0	0.0	1.1376564278	1.1376564278
UniRef90_A0A337RWD9	0.0	0.0	0.0	0.0	0.8787346221	0.0	0.0	0.0	0.0
UniRef90_A0A337S0W3	0.0	0.0	0.0	0.0	0.4458878087	0.0	0.0	0.0	0.0
UniRef90_A0A337S1U8	0.0	0.0	0.0	0.0	0.0771684102	0.0	0.0	0.0	0.0
UniRef90_A0A337S467	0.0	0.0	0.0	0.0	0.1438009054	0.0	0.0	0.0	0.0
UniRef90_A0A337S4Q6	0.0	0.0	0.0	0.0	0.430830108	0.0	0.0	0.0	0.0
UniRef90_A0A337S5N4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0391125801
UniRef90_A0A337S7E8	0.0	0.0	0.0	0.0	5.4644808743	0.0	0.0	0.0	0.0
UniRef90_A0A337SA85	0.0	0.0	0.0	0.0	0.7151801546	0.0	0.0	0.0	0.0
UniRef90_A0A337SE17	0.0	0.0	0.0	0.0	1.1420908721	0.0	0.0	0.0	0.0
UniRef90_A0A337SG52	0.0	0.0	0.0	0.0	6.0606060606	0.0	0.0	0.0	0.0
UniRef90_A0A337SIJ3	0.0	0.0	0.0	0.0	0.4676895973	0.0	0.0	0.0	0.0
UniRef90_A0A337SIZ3	0.0	0.0	0.0	0.0	2.3148148148	0.0	0.0	0.0	0.0
UniRef90_A0A337SLR0	0.0	0.0	0.0	0.0	0.904159132	0.0	0.0	0.0	0.0
UniRef90_A0A337SLV4	0.0	0.0	0.0	0.0	0.572544474	0.0	0.0	0.0	0.0
UniRef90_A0A337SM18	0.0	0.0	0.0	0.0	4.8780487805	0.0	0.0	0.0	0.0
UniRef90_A0A337SN63	0.0	0.0	0.0	0.0	0.5184103699	0.0	0.0	0.0	0.0
UniRef90_A0A337SNC7	0.0	0.0	0.0	0.0	2.9761904762	0.0	0.0	0.0	0.0
UniRef90_A0A337SNW5	0.0	0.0	0.0	0.0	0.7109272944	0.0	0.0	0.0	0.0
UniRef90_A0A337SS13	0.0	0.0	0.0	0.0	0.5465504049	0.0	0.0	0.0	0.0
UniRef90_A0A337SU00	0.0	0.0	0.0	0.0	0.904159132	0.0	0.0	0.0	0.0
UniRef90_A0A337SV96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1164520116
UniRef90_A0A340WJT1	0.0	0.0	0.0	0.0	1.5265659868	0.0	0.0	0.0	0.0
UniRef90_A0A340XAD6	0.0	0.0	0.0	0.0	0.1785651284	0.0	0.0	0.0	0.1785651284
UniRef90_A0A340XCI3	0.0	0.0	0.0	0.0	0.3846367186	0.0	0.0	0.0	0.0
UniRef90_A0A340XWV0	0.0	0.0	0.0	0.0	0.4734848485	0.0	0.0	0.0	0.0
UniRef90_A0A340Y6K6	0.0	0.0	0.0	0.0	0.2969914257	0.0	0.0	0.0	0.0
UniRef90_A0A340YGG3	0.0	0.0	0.0	0.0	3.0395136778	0.0	0.0	0.0	0.0
UniRef90_A0A340YKM8	0.0	0.0	0.0	0.0	0.2689670086	0.0	0.0	0.0	0.0
UniRef90_A0A341AG12	0.0	0.0	0.0	0.0	0.4979793663	0.0	0.0	0.0	0.0
UniRef90_A0A341AJE0	0.0	0.0	0.0	0.0	0.5020770256	0.0	0.0	0.0	0.0
UniRef90_A0A341ALE7	0.0	0.0	0.0	0.0	1.4903129657	0.0	0.0	0.0	1.4903129657
UniRef90_A0A341BRF1	0.0	0.0	0.0	0.0	0.2887692945	0.0	0.0	0.0	0.0
UniRef90_A0A341BY81	0.0	0.0	0.0	0.0	1.8618033443	0.0	0.0	0.0	0.0
UniRef90_A0A341C6E3	0.0	0.0	0.0	0.0	2.0491803279	0.0	0.0	0.0	0.0
UniRef90_A0A341C7H4	0.0	0.0	0.0	0.0	0.4180450897	0.0	0.0	0.0	0.0
UniRef90_A0A341DYM1	0.0	0.6451604486	0.0	0.0	0.0	0.0	0.0	0.0	1.2970168612
UniRef90_A0A341DZP7	0.0	0.0	0.0	0.0	0.0	0.5778092335	0.0	0.0	0.0
UniRef90_A0A341E037	0.0	0.0	0.0	0.9832841691	0.0	1.0471204188	0.0	0.0	0.0
UniRef90_A0A341E0A2	0.0	0.0	0.0	0.5402485143	0.0	0.5115089514	0.0	0.0	0.0
UniRef90_A0A341E0G8	0.0	0.0	0.0	0.0	0.495795566	0.0	0.0	0.0	0.0
UniRef90_A0A341E0H3	0.0	0.0	0.0	0.6506180872	0.0	0.6506180872	0.0	0.0	0.6506180872
UniRef90_A0A341E0L4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6155088853	1.6155088853
UniRef90_A0A341E0N5	0.0	0.0	0.0	0.0	0.0	0.807102502	0.0	0.807102502	0.807102502
UniRef90_A0A341E0Q9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0449320794
UniRef90_A0A341E115	0.0	0.0	0.0	0.0	1.647446458	0.0	0.0	0.0	0.0
UniRef90_A0A341E1A8	0.0	0.7710100231	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A341E1X1	0.0	0.0	0.0	0.0	0.0	0.2403515641	0.0	0.2413281073	0.2413340985
UniRef90_A0A341E224	0.0	0.9124087591	0.0	0.0	0.0	0.0	0.0	1.9960099721	1.9960099721
